surface,world,config,hard_frac,algorithm,n_observed,auc_own,auc_true,boyce,map_jaccard,spearman_full,spearman_remote
B_misspecified,0,random,-1.0,maxent,502,0.8592601063388134,0.8248548525921425,0.9844669129021154,0.4569102280027796,0.8979473435603758,0.8905895527936433
B_misspecified,0,random,-1.0,xgboost,502,0.8546218166491961,0.8197391654946026,0.9831223555273406,0.41453230816233005,0.8858496007443454,0.8910887688921735
B_misspecified,0,random,-1.0,randomforest,502,0.8614345815278103,0.8246095279790723,0.9876149382754521,0.4608750525872949,0.8900111223869545,0.8629798974729505
B_misspecified,0,tgb,-1.0,maxent,502,0.8479922428950551,0.8237273266611111,0.9589339483793877,0.46908340935231824,0.9085438805051964,0.9152977601428908
B_misspecified,0,tgb,-1.0,xgboost,502,0.8367526700135514,0.8176393795341182,0.9830927608797372,0.41904834878553365,0.8824846557413872,0.8859660401174255
B_misspecified,0,tgb,-1.0,randomforest,502,0.8456529603064759,0.8202554728860907,0.9918041045335397,0.4617205998421468,0.8882835112367602,0.8591361853054963
B_misspecified,0,hybrid,0.0,maxent,502,0.754568604381458,0.47288346104922824,0.9618833233893157,1.799888406918771e-05,-0.4675934165477992,-0.7238058129271777
B_misspecified,0,hybrid,0.0,xgboost,502,0.7336472070170913,0.5440960013111925,0.8946225911838251,0.0006844133856849537,-0.30053657592591193,-0.7414171569142926
B_misspecified,0,hybrid,0.0,randomforest,502,0.7563650883213073,0.569269154332593,0.7248244753218716,0.0034224000144481266,-0.22047995097877693,-0.6947710391571107
B_misspecified,0,hybrid,0.3,maxent,502,0.8108101470634864,0.4852919569523625,0.8841402687410799,7.199942400460797e-05,-0.4478429225305352,-0.7212217626502444
B_misspecified,0,hybrid,0.3,xgboost,502,0.797036519379333,0.5585443044042655,0.9232594239829357,0.006895676836506311,-0.25058166108854135,-0.7293875252216236
B_misspecified,0,hybrid,0.3,randomforest,502,0.8106604302676355,0.5861892679230345,0.8359430283757877,0.007479940160478716,-0.18966711280859327,-0.6470380138498789
B_misspecified,0,hybrid,0.7,maxent,502,0.8594144645636195,0.49811791948985,0.9270579739472719,2.699856907583898e-05,-0.4302383952951562,-0.728032744325359
B_misspecified,0,hybrid,0.7,xgboost,502,0.8605480185426592,0.581563447089336,0.9826881140087428,0.00020702629233912707,-0.22070463708004748,-0.7413523698615341
B_misspecified,0,hybrid,0.7,randomforest,502,0.8688745241965682,0.60425099208867,0.9246122575128133,0.004792476715797089,-0.15467743550772015,-0.6747276337770595
B_misspecified,0,hybrid,1.0,maxent,502,0.897685430645276,0.5508139983010885,0.8206325970049632,0.0612572345424331,-0.2074604763525372,-0.628772575419681
B_misspecified,0,hybrid,1.0,xgboost,502,0.9124325458120153,0.6356620938884802,0.8941853746773251,0.09212065220596184,-0.05372118389817794,-0.6748217694295752
B_misspecified,0,hybrid,1.0,randomforest,502,0.9177779716313044,0.637406541999091,0.8421405151055151,0.08242903621734302,-0.06808306963676332,-0.6315629978829873
B_misspecified,1,random,-1.0,maxent,497,0.81886642398394,0.836685934185858,0.9866335855355776,0.4766188723373155,0.9137069176012742,0.9339183797588381
B_misspecified,1,random,-1.0,xgboost,497,0.8122937535423361,0.8291544093684529,0.9847500074712683,0.4151448001833881,0.8817166344354169,0.8496793156799027
B_misspecified,1,random,-1.0,randomforest,497,0.8225870644769803,0.8344053903671774,0.990536418224741,0.46517055418573067,0.8867275345326971,0.8051799049603912
B_misspecified,1,tgb,-1.0,maxent,497,0.8076521845462208,0.8356851353406981,0.9776702252362974,0.4753053637812002,0.907914696377028,0.9369496535648113
B_misspecified,1,tgb,-1.0,xgboost,497,0.7952220019192977,0.8264432595754341,0.9849154845055772,0.3996725028341101,0.8722163753951571,0.8171700588118213
B_misspecified,1,tgb,-1.0,randomforest,497,0.8035210309195456,0.834671563353794,0.9960859705870039,0.45213141318836414,0.8790968348562173,0.7758742010152608
B_misspecified,1,hybrid,0.0,maxent,497,0.7103607960721287,0.5156484575144824,0.9616624490388733,3.599841606969293e-05,-0.290847148523596,-0.6617511564069534
B_misspecified,1,hybrid,0.0,xgboost,497,0.6931686555124674,0.5782723076528146,0.8960567016602732,0.003703369162677265,-0.16404253246918032,-0.6353251435259082
B_misspecified,1,hybrid,0.0,randomforest,497,0.7143486064223037,0.5971463173665039,0.683296447291788,0.01645612462381427,-0.12477316967569296,-0.621154612853027
B_misspecified,1,hybrid,0.3,maxent,497,0.7581430739033846,0.5241610884432657,0.9908880974877037,3.599841606969293e-05,-0.28977043125359647,-0.664413516617453
B_misspecified,1,hybrid,0.3,xgboost,497,0.7542487975776833,0.593609426725949,0.9451447295463986,0.00022503262973131105,-0.12978221357163236,-0.6289928822505543
B_misspecified,1,hybrid,0.3,randomforest,497,0.7563887782361085,0.6122938452573972,0.8175761070383686,0.010806680493395917,-0.12443810825531226,-0.6523223136405584
B_misspecified,1,hybrid,0.7,maxent,497,0.8283722546502579,0.5269097503380759,0.9412312862731306,2.699856907583898e-05,-0.2746169666252108,-0.6678817087296018
B_misspecified,1,hybrid,0.7,xgboost,497,0.8210312260508038,0.6117268059482821,0.9881517949712438,0.0,-0.0775083226513999,-0.6025951321645721
B_misspecified,1,hybrid,0.7,randomforest,497,0.8254007524803892,0.6354520898547139,0.9162138393506548,0.08150195628053647,-0.008341736862643159,-0.5761324120164191
B_misspecified,1,hybrid,1.0,maxent,497,0.8821390639268956,0.5586186873751002,0.524466222127663,0.06176425622993426,-0.08761105338706118,-0.5804655503287057
B_misspecified,1,hybrid,1.0,xgboost,497,0.888111808415809,0.6553843249736259,0.8302114401702754,0.18686248331108143,0.12314979805738988,-0.5284402813036162
B_misspecified,1,hybrid,1.0,randomforest,497,0.8833808659616944,0.6966477698506928,0.7956388669977501,0.16920422142488872,0.08103950863044566,-0.5704600043594603
B_misspecified,2,random,-1.0,maxent,505,0.8540584454846698,0.8323802616675348,0.9813655914666121,0.4638001896933291,0.898111810037045,0.9063306380995995
B_misspecified,2,random,-1.0,xgboost,505,0.8474874505815768,0.8132348561033222,0.9757642990097408,0.40327835728537875,0.8744572435129189,0.8806632220470467
B_misspecified,2,random,-1.0,randomforest,505,0.8588169595107825,0.8303743822543211,0.9842893623105814,0.4626441320486495,0.8891729361032998,0.8448997809577853
B_misspecified,2,tgb,-1.0,maxent,505,0.8471010188875063,0.8312752923169111,0.9713480316156777,0.47159316646801747,0.871333488545676,0.8564270098491694
B_misspecified,2,tgb,-1.0,xgboost,505,0.8339291639805804,0.8220385404482528,0.9813319831348197,0.4247249788445265,0.8698269753200841,0.8678895393519429
B_misspecified,2,tgb,-1.0,randomforest,505,0.8437281200813965,0.833406364393861,0.9862531084562697,0.4748941479406963,0.8818692073637147,0.8342395693170814
B_misspecified,2,hybrid,0.0,maxent,505,0.7499744543219987,0.4723564673520772,0.9527168104781527,7.199942400460797e-05,-0.45184231882191683,-0.7071873154860778
B_misspecified,2,hybrid,0.0,xgboost,505,0.739160264732797,0.5859245298418714,0.9055232776675995,0.009438504374051835,-0.17822803766267153,-0.6650580052848447
B_misspecified,2,hybrid,0.0,randomforest,505,0.7564254128233138,0.5879033644121843,0.6490922553496613,0.006348545087349097,-0.21215368709200602,-0.6209532403654368
B_misspecified,2,hybrid,0.3,maxent,505,0.7995664554595651,0.47880678574405255,0.9328592478856402,0.00039612517555547553,-0.44646773401879125,-0.708219829711764
B_misspecified,2,hybrid,0.3,xgboost,505,0.782694146108273,0.596620193841794,0.930682657488743,0.005920373689642062,-0.15930391812747574,-0.6676488058213592
B_misspecified,2,hybrid,0.3,randomforest,505,0.7973419429411663,0.6127600215488466,0.8150844496214327,0.011634893756486589,-0.16205690984974194,-0.6037077511715123
B_misspecified,2,hybrid,0.7,maxent,505,0.8539671857189957,0.47572959335065956,0.9347893825886442,0.00013500742540839745,-0.43287030818538685,-0.7124752702017056
B_misspecified,2,hybrid,0.7,xgboost,505,0.8345337349977585,0.6253161633392891,0.9872934485227928,0.022046853011782237,-0.09332601786695911,-0.6657729306563231
B_misspecified,2,hybrid,0.7,randomforest,505,0.8529861312153122,0.6400513265547684,0.9674518562995484,0.05709773778039917,-0.10713564325297664,-0.6454444485057088
B_misspecified,2,hybrid,1.0,maxent,505,0.8922210909019149,0.5275327535882371,0.25602269396611915,0.04124889896737195,-0.2146090430393166,-0.6158784355198414
B_misspecified,2,hybrid,1.0,xgboost,505,0.9087441292815027,0.6783593324358285,0.8874948372570832,0.1345258515069836,0.04957876766010459,-0.6067947007837635
B_misspecified,2,hybrid,1.0,randomforest,505,0.9136011706682179,0.6862975376352396,0.8289390153839796,0.264624209040834,0.06596366233386089,-0.5318017030697295
B_misspecified,3,random,-1.0,maxent,497,0.8530092716734483,0.8602239969831258,0.9813336129089727,0.45355605844572056,0.9081396592250097,0.9141445202632384
B_misspecified,3,random,-1.0,xgboost,497,0.8372670628161828,0.8419456642488544,0.9870571528277328,0.43893090231016263,0.8845755812493281,0.8757123424377412
B_misspecified,3,random,-1.0,randomforest,497,0.8467244023560067,0.8573559021554731,0.991004438047897,0.4719440470513432,0.8916734049369212,0.8331326213313074
B_misspecified,3,tgb,-1.0,maxent,497,0.85451723753892,0.861813427910802,0.9798658109670108,0.4555361984726825,0.8987671381754629,0.866708835468249
B_misspecified,3,tgb,-1.0,xgboost,497,0.8454404410132679,0.8392713040667725,0.9914825170227293,0.4084364226323261,0.874537893916207,0.8666005728090679
B_misspecified,3,tgb,-1.0,randomforest,497,0.8488560935957669,0.8542215149525647,0.9926859584977883,0.4643982024485708,0.8845581234164092,0.822241304763171
B_misspecified,3,hybrid,0.0,maxent,497,0.7756347291661367,0.5100186920620485,0.9407855654169448,0.0012975778546712802,-0.3772869495067388,-0.7183534036832606
B_misspecified,3,hybrid,0.0,xgboost,497,0.7480612811795592,0.6179681209643144,0.9103741633098169,0.0411903601814025,-0.09257992640003651,-0.4949953565712246
B_misspecified,3,hybrid,0.0,randomforest,497,0.76282259799978,0.6694757013627548,0.9198274883358146,0.07214187161699295,-0.08746440026627512,-0.5787003132526477
B_misspecified,3,hybrid,0.3,maxent,497,0.8145629073066555,0.527106112157499,0.9108672735581017,0.00012600579626662826,-0.3289882710456297,-0.6998407137365593
B_misspecified,3,hybrid,0.3,xgboost,497,0.798755588178004,0.6456519978926594,0.9564940960136762,0.045914045292822045,-0.05968125256230952,-0.49452726476401443
B_misspecified,3,hybrid,0.3,randomforest,497,0.8087999001362146,0.6877656723948415,0.9581476887040122,0.15319952676477303,-0.028922487672869424,-0.50620139530251
B_misspecified,3,hybrid,0.7,maxent,497,0.8741520637390716,0.5461305110150336,0.9494583576004659,0.0,-0.29230912034293366,-0.6966574034526896
B_misspecified,3,hybrid,0.7,xgboost,497,0.8575547653710924,0.6613870361208505,0.9872274147558407,0.0510783200908059,0.0033382669898882446,-0.4820784854677324
B_misspecified,3,hybrid,0.7,randomforest,497,0.8680000831314324,0.7381921783657328,0.834714137202541,0.34267762203963265,0.09575314719402235,-0.49373549788360355
B_misspecified,3,hybrid,1.0,maxent,497,0.8982251861107784,0.5945008909171783,0.6032136271893468,0.07350909565166987,-0.09807510909552368,-0.594198001109769
B_misspecified,3,hybrid,1.0,xgboost,497,0.9111717019284773,0.7308258111441224,0.8824461564528755,0.32188146843996096,0.17079542531154587,-0.4584546329960997
B_misspecified,3,hybrid,1.0,randomforest,497,0.9165622235244657,0.7683786485486741,0.41292408066666075,0.37188572557347094,0.16532270589893955,-0.45001051845616596
B_misspecified,4,random,-1.0,maxent,494,0.8535835374904985,0.8254103822669888,0.9726905806255863,0.46951082428554425,0.9127621594051175,0.9347300764846093
B_misspecified,4,random,-1.0,xgboost,494,0.8439530685309802,0.8036961254788253,0.9747303038751021,0.41223120329418944,0.8826230335972912,0.8762693602254543
B_misspecified,4,random,-1.0,randomforest,494,0.8485122570162602,0.8166945405123954,0.9956044815792011,0.47313438771857724,0.8884137609061011,0.8387765836143563
B_misspecified,4,tgb,-1.0,maxent,494,0.8434174813043169,0.8291831556422344,0.9594928304999272,0.46216298011763624,0.9136222251311683,0.9436309246325308
B_misspecified,4,tgb,-1.0,xgboost,494,0.8352042720182332,0.807373077149343,0.9868537912175761,0.41852301014872023,0.8788266795077078,0.8689821164744519
B_misspecified,4,tgb,-1.0,randomforest,494,0.8377843016059746,0.8174410971096293,0.9939914450068625,0.4725292200047706,0.884608540684874,0.8278383597020346
B_misspecified,4,hybrid,0.0,maxent,494,0.7585185061309688,0.4941192775491049,0.9646588778625067,0.0005762858377755367,-0.43580174188676674,-0.7064728755528314
B_misspecified,4,hybrid,0.0,xgboost,494,0.7342483407089763,0.5493554981508003,0.8979347925462674,0.01804855703160788,-0.2578958516695111,-0.6912792801459218
B_misspecified,4,hybrid,0.0,randomforest,494,0.7572041027015745,0.5797524152070266,0.6996604523150248,0.05660520885829205,-0.2135015291910736,-0.685960231146701
B_misspecified,4,hybrid,0.3,maxent,494,0.7979264696995526,0.5060598936239653,0.9572627192193136,4.499842505512307e-05,-0.40611438575397985,-0.707880516987511
B_misspecified,4,hybrid,0.3,xgboost,494,0.7709938093475642,0.5606996126561814,0.9270827291277138,0.00810146334382683,-0.279713763390134,-0.7251693788502186
B_misspecified,4,hybrid,0.3,randomforest,494,0.7836065651594486,0.5987728337236708,0.805974408717273,0.044586705772864436,-0.2092362586892637,-0.7141466558336707
B_misspecified,4,hybrid,0.7,maxent,494,0.8473363338904505,0.5101073252291994,0.9124514412003397,0.00027005130974885227,-0.3950895967744321,-0.7056739383503293
B_misspecified,4,hybrid,0.7,xgboost,494,0.8313157735879588,0.5864925834041743,0.9786887677694668,0.01562928434329586,-0.2232277125560441,-0.7129710371319427
B_misspecified,4,hybrid,0.7,randomforest,494,0.839153509530153,0.6073503088239237,0.9123254562041083,0.0774227953652979,-0.1710644177341132,-0.667764447432181
B_misspecified,4,hybrid,1.0,maxent,494,0.8782188350536503,0.5407182192486228,0.6672298051189447,0.06089247866185484,-0.1701724995381065,-0.5975652347791459
B_misspecified,4,hybrid,1.0,xgboost,494,0.888319818916855,0.6209877175590409,0.8836133650735107,0.13794162826420892,-0.054277375632001884,-0.6650660078838495
B_misspecified,4,hybrid,1.0,randomforest,494,0.8929591445597092,0.652655993438867,0.7113856300735769,0.2982825096389765,0.004521953533297694,-0.6021691549006257
B_misspecified,5,random,-1.0,maxent,504,0.8534484579577365,0.8252096995693872,0.9774109849905747,0.4686562429785491,0.9062622081947141,0.8773629163821374
B_misspecified,5,random,-1.0,xgboost,504,0.8509060035289092,0.8052500336658795,0.987640919530096,0.4268104776579353,0.8751610422544377,0.8601795174981707
B_misspecified,5,random,-1.0,randomforest,504,0.8554937853724203,0.8166751275920132,0.9947599448531775,0.4548692031736888,0.8896009874789295,0.8312874407779841
B_misspecified,5,tgb,-1.0,maxent,504,0.8433100140163331,0.8246617066059351,0.9871576839072018,0.47135933900055615,0.9080820129820194,0.89082141250829
B_misspecified,5,tgb,-1.0,xgboost,504,0.8378618300769471,0.8038071265166341,0.993224353489735,0.4321802340568129,0.8724010312384038,0.8426767378243906
B_misspecified,5,tgb,-1.0,randomforest,504,0.8466002126041425,0.8156491805384893,0.9920560860286075,0.4666789857846178,0.8882386232828854,0.8309158500649266
B_misspecified,5,hybrid,0.0,maxent,504,0.7799699887715283,0.47779657070436254,0.9369800145060535,0.00026104724955216895,-0.4681647983414913,-0.7179612692724302
B_misspecified,5,hybrid,0.0,xgboost,504,0.7603846424715339,0.5415943475794338,0.8871317482700086,0.001450986400382123,-0.2633715315151091,-0.6720070273648666
B_misspecified,5,hybrid,0.0,randomforest,504,0.7805431693234139,0.5514404437952941,0.7350130169782025,0.0025261638397690365,-0.23958727606273578,-0.6232956002649226
B_misspecified,5,hybrid,0.3,maxent,504,0.8163387008530872,0.48596326110870985,0.9517161453047394,0.0,-0.44737749221279444,-0.7172997479610974
B_misspecified,5,hybrid,0.3,xgboost,504,0.7972900627378339,0.5552735370235283,0.9040185252269426,0.0008105917319643339,-0.2357378120252246,-0.6666209813361038
B_misspecified,5,hybrid,0.3,randomforest,504,0.8146424600528308,0.563302223672662,0.7573442050087361,0.003494893121291756,-0.24099195446843635,-0.6520337856695875
B_misspecified,5,hybrid,0.7,maxent,504,0.8626426745001595,0.5079260653580606,0.9313872527522534,0.0003420896274824004,-0.3777760183880252,-0.6918245054423191
B_misspecified,5,hybrid,0.7,xgboost,504,0.8569809190404731,0.5841812240237845,0.9701189817371315,0.003105365783202138,-0.1738298865986875,-0.6509549244534223
B_misspecified,5,hybrid,0.7,randomforest,504,0.8704132615493012,0.59257430403765,0.9356486389526888,0.02578304577806087,-0.19552189485350996,-0.6375436449345243
B_misspecified,5,hybrid,1.0,maxent,504,0.8891796572418709,0.5204684275248604,0.4622531671911696,0.06333910680280572,-0.1757173062186343,-0.610732377295647
B_misspecified,5,hybrid,1.0,xgboost,504,0.9094477939979775,0.6114173736077407,0.7452591687631943,0.12118980112805093,-0.03763801177959015,-0.6066945545515142
B_misspecified,5,hybrid,1.0,randomforest,504,0.9194350540744234,0.6057072005831166,0.7277847348669749,0.01981442901588642,-0.1514504761815965,-0.6590723928301129
B_misspecified,6,random,-1.0,maxent,499,0.8464209872942219,0.8195824297595908,0.9827892487932118,0.467376233047658,0.9127903257907386,0.9281681806901648
B_misspecified,6,random,-1.0,xgboost,499,0.8303921912852548,0.8114161899943308,0.9703197017125433,0.44506866416978774,0.8904790896747627,0.8941272990742796
B_misspecified,6,random,-1.0,randomforest,499,0.8420185773885589,0.821376996274287,0.9928230326729014,0.4788001384046206,0.9023435437156041,0.8704950491730468
B_misspecified,6,tgb,-1.0,maxent,499,0.8326044391356116,0.8173420368022166,0.9874722625226448,0.4754816693444517,0.9111589670784581,0.9227609218733224
B_misspecified,6,tgb,-1.0,xgboost,499,0.8158493421314006,0.8054461782067754,0.9736193843998586,0.4457831325301205,0.8915756156117813,0.9005276126959976
B_misspecified,6,tgb,-1.0,randomforest,499,0.829818346897261,0.8155241011993646,0.9797649135367938,0.47868206738702296,0.9079354028965956,0.894462625541121
B_misspecified,6,hybrid,0.0,maxent,499,0.7398305467623757,0.5161746613619448,0.9734011264062958,0.00027905553205087813,-0.38598294765078656,-0.7054802518700123
B_misspecified,6,hybrid,0.0,xgboost,499,0.7206549724789415,0.5649739857732774,0.8916190371605884,0.0,-0.24779173074218155,-0.6889555317314665
B_misspecified,6,hybrid,0.0,randomforest,499,0.7431342929338353,0.5934614670096117,0.6219820092688261,0.004465496357095077,-0.1507221346404531,-0.5639308724950044
B_misspecified,6,hybrid,0.3,maxent,499,0.7814077126917538,0.5139021040703967,0.961589311550011,0.0004141383221996147,-0.3691802220116837,-0.7055498904009668
B_misspecified,6,hybrid,0.3,xgboost,499,0.7608016380720033,0.5815891874784247,0.9309043251280563,2.699856907583898e-05,-0.21480601552903728,-0.6948969943304528
B_misspecified,6,hybrid,0.3,randomforest,499,0.781984020963019,0.6129773593609651,0.8489108910891088,0.019486953649675218,-0.0960572174730944,-0.518682677029461
B_misspecified,6,hybrid,0.7,maxent,499,0.8441957543152769,0.5134035288639416,0.9449752617612333,1.799888406918771e-05,-0.3500824613146906,-0.7049277595960254
B_misspecified,6,hybrid,0.7,xgboost,499,0.8325786969527437,0.5924295564303349,0.9810305203502889,0.0005312395890546636,-0.1497206686864831,-0.6696185511850105
B_misspecified,6,hybrid,0.7,randomforest,499,0.8450599501794874,0.6326769316155583,0.9656403521657269,0.0457073487479179,-0.05356011298048711,-0.5350483402420929
B_misspecified,6,hybrid,1.0,maxent,499,0.8927383946899271,0.5551987087724319,0.30168708449420073,0.06491863607613134,-0.14591029135354222,-0.6155674519962008
B_misspecified,6,hybrid,1.0,xgboost,499,0.8924583585595031,0.6442079312796813,0.8457526525668826,0.03373211528085288,-0.052229936437225045,-0.641476706463161
B_misspecified,6,hybrid,1.0,randomforest,499,0.8935060385617536,0.6798012932976447,0.8837629190550002,0.24708206141138445,0.09806784744691605,-0.46425715146577673
B_misspecified,7,random,-1.0,maxent,498,0.8542183538442926,0.837306647479123,0.9784448366201858,0.46181674669473133,0.9164254307814662,0.9477608688119613
B_misspecified,7,random,-1.0,xgboost,498,0.841157893988212,0.8203725351519024,0.9669656709188954,0.4229734921244718,0.876072572791865,0.8704543931140203
B_misspecified,7,random,-1.0,randomforest,498,0.84756193203088,0.829701728121069,0.9964340182979281,0.4740137426047277,0.8809931403862235,0.8404053871076239
B_misspecified,7,tgb,-1.0,maxent,498,0.8584534242422499,0.8348367387828919,0.9808733940490021,0.46551837832847553,0.9076630548944896,0.9335094646968268
B_misspecified,7,tgb,-1.0,xgboost,498,0.835907865452097,0.825545834397895,0.9677670117814542,0.4273969787277772,0.8829766490628355,0.8854579831267066
B_misspecified,7,tgb,-1.0,randomforest,498,0.8550888694062927,0.8299786992547101,0.9942764238736462,0.47186605912896046,0.874841353440753,0.8274140449914026
B_misspecified,7,hybrid,0.0,maxent,498,0.7797100706549941,0.4737284139399535,0.9668254726977712,7.199942400460797e-05,-0.4351650054135975,-0.6918137594702014
B_misspecified,7,hybrid,0.0,xgboost,498,0.7418472172771919,0.545325351437001,0.9102324684280435,0.0,-0.27074623566305284,-0.7188750051090851
B_misspecified,7,hybrid,0.0,randomforest,498,0.768608707881685,0.579664264050135,0.7640186371578334,1.799888406918771e-05,-0.217163394440724,-0.6545966649449044
B_misspecified,7,hybrid,0.3,maxent,498,0.807264809673728,0.4685352647852108,0.9792892171802066,8.1000081000081e-05,-0.42371893999825294,-0.6885268531179269
B_misspecified,7,hybrid,0.3,xgboost,498,0.7842096772767697,0.5565028689534872,0.9203381992277077,0.0,-0.2466722933117306,-0.711913474186372
B_misspecified,7,hybrid,0.3,randomforest,498,0.8051709275610281,0.5843677607774277,0.869341875364007,8.999361045365779e-06,-0.21647185556431725,-0.6744623940196961
B_misspecified,7,hybrid,0.7,maxent,498,0.8672777782119463,0.4866562820327248,0.916229360591192,2.699856907583898e-05,-0.4067839661443533,-0.6963026418795782
B_misspecified,7,hybrid,0.7,xgboost,498,0.8523940814884643,0.5725886642726542,0.9720117350790645,0.0,-0.23222447057491505,-0.7261638887292179
B_misspecified,7,hybrid,0.7,randomforest,498,0.8680529810645901,0.6089028459588033,0.9336998717697115,0.005465271996814941,-0.18187282507834682,-0.6391450292310707
B_misspecified,7,hybrid,1.0,maxent,498,0.907918032231953,0.5577309108137479,0.6325032832465165,0.06039640808848088,-0.16324748195976455,-0.5839996525165834
B_misspecified,7,hybrid,1.0,xgboost,498,0.9128367489303789,0.6311688860687851,0.8764812675353361,0.034925956971221014,-0.10086941979023623,-0.6819437471334073
B_misspecified,7,hybrid,1.0,randomforest,498,0.9220453477224021,0.636375814027087,0.9273204852835509,0.16313392997330822,-0.03955387169010068,-0.5828469077551944
B_misspecified,8,random,-1.0,maxent,500,0.8533472686060369,0.8189662695175377,0.9811763609738976,0.42521836161452925,0.894988352256142,0.9220084972065081
B_misspecified,8,random,-1.0,xgboost,500,0.8421034198883287,0.8112631445835474,0.9837858881898154,0.3641385744801002,0.8787847753117466,0.9018495571540206
B_misspecified,8,random,-1.0,randomforest,500,0.8500233802644722,0.821077158227237,0.9935975005316598,0.43033673154155083,0.8916600845396655,0.8635222485767511
B_misspecified,8,tgb,-1.0,maxent,500,0.8438532192652461,0.8217745499145472,0.9953406563360905,0.45530744548490604,0.8956098799769981,0.9278396494453067
B_misspecified,8,tgb,-1.0,xgboost,500,0.8339847333737407,0.8084162204659961,0.9966573292872252,0.4111372150612737,0.879711030401369,0.9070437776247264
B_misspecified,8,tgb,-1.0,randomforest,500,0.84279839810367,0.8220143476117967,0.9967262883292934,0.45433604690731094,0.8918349236987468,0.8552389587703103
B_misspecified,8,hybrid,0.0,maxent,500,0.7543016667032771,0.4784695400704576,0.9725186883191881,0.00018902060324575378,-0.3326477969678234,-0.598006101471416
B_misspecified,8,hybrid,0.0,xgboost,500,0.7201947285642953,0.5155629442555563,0.9036066954621673,8.999361045365779e-06,-0.25164822469178577,-0.5648308249593726
B_misspecified,8,hybrid,0.0,randomforest,500,0.7507275082134462,0.5325683499446536,0.6431427365669599,8.999361045365779e-06,-0.2197062666089828,-0.443941564261913
B_misspecified,8,hybrid,0.3,maxent,500,0.7940771677494953,0.4848550517487715,0.980986910222074,0.00022503262973131105,-0.29367379535515725,-0.57622081832766
B_misspecified,8,hybrid,0.3,xgboost,500,0.770889600280508,0.5225473269960903,0.9283951302682117,0.0,-0.2705755666607311,-0.6083512784420082
B_misspecified,8,hybrid,0.3,randomforest,500,0.7966299424957828,0.53247591746057,0.7543644565100608,8.999361045365779e-06,-0.23090528508309197,-0.5262118613842596
B_misspecified,8,hybrid,0.7,maxent,500,0.8463666991443007,0.49001046326219094,0.9437521662224909,0.00021602937999567941,-0.2880970815451535,-0.583685980235513
B_misspecified,8,hybrid,0.7,xgboost,500,0.8378737691001122,0.5411549760753838,0.9721087195257387,0.0004051316677920324,-0.22212267623261758,-0.5697584508331591
B_misspecified,8,hybrid,0.7,randomforest,500,0.8524937785511675,0.5373352890472879,0.8828149343516941,0.001081081081081081,-0.22625324996233387,-0.5176793958318954
B_misspecified,8,hybrid,1.0,maxent,500,0.8776908640671799,0.5353950175691279,0.569599611709306,0.061855571588292066,-0.15037236831354905,-0.5420240452940382
B_misspecified,8,hybrid,1.0,xgboost,500,0.8854109504936286,0.5990900690992907,0.8804417081126731,0.08581367624929157,-0.09323059315951919,-0.5339645267154607
B_misspecified,8,hybrid,1.0,randomforest,500,0.8962933166187567,0.5640235198103353,0.8616424914353975,0.0,-0.19407810323369734,-0.5397618983444675
B_misspecified,9,random,-1.0,maxent,502,0.8389482121133687,0.8346286712955475,0.9843911985664744,0.4396579646304334,0.9102116016171898,0.8872767682076785
B_misspecified,9,random,-1.0,xgboost,502,0.8231126052306464,0.8242890588265468,0.9769137929692221,0.41864978041058115,0.8863865234401165,0.8833087701856028
B_misspecified,9,random,-1.0,randomforest,502,0.8375135467819845,0.8251918971818654,0.9919713197962159,0.4568529249809896,0.8763467148298525,0.7988521137701865
B_misspecified,9,tgb,-1.0,maxent,502,0.8329395703311342,0.8353214139060995,0.968468258590565,0.4571585931967794,0.9151202089858161,0.916426247313879
B_misspecified,9,tgb,-1.0,xgboost,502,0.8121132543436124,0.8254122989613455,0.9888087597890963,0.4172023262932354,0.884524458674788,0.8746493128801912
B_misspecified,9,tgb,-1.0,randomforest,502,0.8356715393875567,0.8278168450063854,0.9906182299240204,0.4519985887702701,0.8817555625662997,0.8138120810459295
B_misspecified,9,hybrid,0.0,maxent,502,0.7300561098117583,0.45944760122336775,0.9823789957771135,0.00036910667182815833,-0.5006261079100656,-0.7232873119620247
B_misspecified,9,hybrid,0.0,xgboost,502,0.7041293143869404,0.5687179234528938,0.8534065074600928,0.015592154568885151,-0.25634635846938225,-0.6555523055789066
B_misspecified,9,hybrid,0.0,randomforest,502,0.7377514989706131,0.5817187021278054,0.7332556785090273,0.034001451621908325,-0.2211080456328027,-0.6014988579914156
B_misspecified,9,hybrid,0.3,maxent,502,0.7798151042894986,0.454603708728857,0.9692096679213283,3.599841606969293e-05,-0.4855474120662469,-0.7268226678897379
B_misspecified,9,hybrid,0.3,xgboost,502,0.7698134363005248,0.5821651908783174,0.9548208907402123,0.015842833243438433,-0.17855960972196064,-0.6450619872162531
B_misspecified,9,hybrid,0.3,randomforest,502,0.7846114490401815,0.6125395036710952,0.9355208824904296,0.13745240142488638,-0.14676096231514624,-0.6311364587900967
B_misspecified,9,hybrid,0.7,maxent,502,0.833482856815588,0.46849627159795915,0.9502989288302348,1.799888406918771e-05,-0.45392387550654006,-0.7308976437443883
B_misspecified,9,hybrid,0.7,xgboost,502,0.8200888744805412,0.5923933984571559,0.9687091477513784,0.030855149637271092,-0.1344340809268947,-0.6175152873629501
