title,date,source,identifier,description,subject,relevance,tags,depth_m
Staten-Generaal.,1874/06/10,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000883134:mpeg21:a00047:ocr,,,0,,
Uit onze Koloniën in Oost-Indië,1913/10/25,Historisch Centrum Overijssel,http://resolver.kb.nl/resolve?urn=MMHCO01:000085651:mpeg21:a0025:ocr,,,0,,
Probolinggo.,1928/01/03,KB C 248,http://resolver.kb.nl/resolve?urn=ddd:010278469:mpeg21:a0052:ocr,,,0,,
ONZE STOOMRAM,1883/01/23,KB C 47,http://resolver.kb.nl/resolve?urn=ddd:010485294:mpeg21:a0020:ocr,,,0,,
Onze Oost.,1899/05/16,KB C21,http://resolver.kb.nl/resolve?urn=ddd:010162966:mpeg21:a0005:ocr,,,0,,
Bestandsschendingen,1947/07/21,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=ABCDDD:010936303:mpeg21:a0040:ocr,,,0,,
DOOR HET LAND DER OESINGERS. (Van onzen M.-redacteur.) I. In het stroomgebied tusschen Kali Baroe en Kali Setail. – Reminiscenties aan het oude Rijk van Blambangan. – Hei scheppen van een nieuwe wereld. – De ombouw ran een wildernis tot vruchtbaar land. IETS AMERIKAANSCH.,1938/12/24,KB C 248,http://resolver.kb.nl/resolve?urn=ddd:010286334:mpeg21:a0093:ocr,,,0,,
"* Den Haag, 20 April. De liberale kie-",1874/04/22,Koninklijke Bibliotheek 1637 E1,http://resolver.kb.nl/resolve?urn=ddd:011065850:mpeg21:a0007:ocr,,,0,,
Een havenplaats in opkomst.,1933/11/05,KB C 21,http://resolver.kb.nl/resolve?urn=ddd:010662649:mpeg21:a0285:ocr,,,0,,
Nederlandsch Oost-Indie.,1894/07/03,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:003619114:mpeg21:a00004:ocr,,,0,,
"UIT „DE GRONDWET"" VAN VÓÓR 50 JAAR Van 21 Oct. 1886 tot 24 Oct. 1886",1936/10/24,Gemeentearchief Roosendaal,http://resolver.kb.nl/resolve?urn=MMGARO01:000183486:mpeg21:a0074:ocr,,,0,,
De Bootreis wordt bekort.,1936/08/17,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000467014:mpeg21:a00085:ocr,,,0,,
Soerakarta.,1939/12/27,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000471073:mpeg21:a00126:ocr,,,0,,
NEDERLANDSCH-INDIË.,1877/06/23,KB C 21,http://resolver.kb.nl/resolve?urn=ddd:010103075:mpeg21:a0057:ocr,,,0,,
Over Nederlandsch-Indië.,1877/08/07,KB C 76,http://resolver.kb.nl/resolve?urn=ddd:010289002:mpeg21:a0005:ocr,,,0,,
DE NED. IND. SPOORWEG-MAATSCHAPPIJ.,1870/04/19,KB C 47,http://resolver.kb.nl/resolve?urn=ddd:010495880:mpeg21:a0033:ocr,,,0,,
Advertentie,1913/05/30,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000539124:mpeg21:a00009:ocr,,,0,,
Advertentie,1879/02/26,KB 1640 C 1,http://resolver.kb.nl/resolve?urn=ddd:110535802:mpeg21:a0016:ocr,,,0,,
Advertentie,1882/04/05,KB 1640 C 1,http://resolver.kb.nl/resolve?urn=ddd:110537213:mpeg21:a0017:ocr,,,0,,
Binnenland.,1913/12/30,KB C 420,http://resolver.kb.nl/resolve?urn=ddd:010295896:mpeg21:a0079:ocr,,,0,,
Advertentie,1879/02/26,KB C 47,http://resolver.kb.nl/resolve?urn=ddd:010488064:mpeg21:a0018:ocr,,,0,,
Brieven van Boorda aan de Locomotief. De Ned. Ind. Spoorweg-maatschappij.,1870/04/04,Koninklijke Bibliotheek C 76,http://resolver.kb.nl/resolve?urn=ddd:010996242:mpeg21:a0023:ocr,,,0,,
"De Minister van Koloniën en de Heer Mr. P. Mijer, bij het verhandelde In de Tweede Hamer be- trekkelijk den Spoorweg van Samarang naar Sorrakarta.",1863/07/19,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000142167:mpeg21:a00015:ocr,,,0,,
Gemengd Indisch Nieuws.,1929/08/14,KB C55,http://resolver.kb.nl/resolve?urn=ddd:010221537:mpeg21:a0141:ocr,,,0,,
SPOORWEG-OPNAME IN INDIE.,1862/08/13,KB C 47,http://resolver.kb.nl/resolve?urn=ddd:010483577:mpeg21:a0033:ocr,,,0,,
BEURSBERICHTEN.,1928/10/10,Stadsarchief 's-Hertogenbosch,http://resolver.kb.nl/resolve?urn=MMSADB01:000014639:mpeg21:a0038:ocr,,,0,,
"SPOORWEGAANLEG TER, WESTKUST VAN SUMATRA.",1885/01/10,Koninklijke Bibliotheek MM03C-150168,http://resolver.kb.nl/resolve?urn=ddd:011102980:mpeg21:a0002:ocr,,,0,,
GEMENGD NIEUWS.,1909/09/10,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000765122:mpeg21:a00007:ocr,,,0,,
Advertentie,1895/01/22,KB C 47,http://resolver.kb.nl/resolve?urn=ddd:010496633:mpeg21:a0005:ocr,,,0,,
Advertentie,1863/05/29,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000142123:mpeg21:a00010:ocr,,,0,,
De emigratie naar Benkoelen.,1911/02/10,KB 1634 B1,http://resolver.kb.nl/resolve?urn=ddd:010323322:mpeg21:a0001:ocr,,,0,,
Uit liet Koloniaal Verslag over 1876. SPOORWEGEN.,1876/11/04,KB C 76,http://resolver.kb.nl/resolve?urn=ddd:010288772:mpeg21:a0038:ocr,,,0,,
"VERVOLG DER NIEUWSTIJDINGEN. AMSTERDAM, Dingsdag 11 October.",1864/10/12,KB C 21,http://resolver.kb.nl/resolve?urn=ddd:010139376:mpeg21:a0048:ocr,,,0,,
LAATSTE BERICHTEN. OUD-MINISTER COLIJN.,1914/12/08,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB04:000188584:mpeg21:a0020:ocr,,,0,,
Advertentie,1874/04/10,KB C21,http://resolver.kb.nl/resolve?urn=ddd:010098870:mpeg21:a0101:ocr,,,0,,
OVERZIGT DER PERS VAN DEN DAG.,1877/10/20,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB12:000007096:mpeg21:a00011:ocr,,,0,,
Devies „Wij hebben de ercplicht hun laatste rustplaats tot in de perfectie te blijven verzorgen”,1986/09/13,Koninklijke Bibliotheek C 98,http://resolver.kb.nl/resolve?urn=ddd:011207299:mpeg21:a1120:ocr,,,0,,
PER TELEPHOON.,1898/06/09,KB C 76,http://resolver.kb.nl/resolve?urn=ddd:010299438:mpeg21:a0058:ocr,,,0,,
Spoorwegaanleg op Sumatra's Westkust.,1884/11/10,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=KBDDD02:000202557:mpeg21:a0004:ocr,,,0,,
GEMENGD NIEUWS. Het geheimzinnige geval te Amsterdam.,1927/02/05,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB04:000145361:mpeg21:a0110:ocr,,,0,,
PLAATSELIJK NIEUWS.,1914/03/26,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000720212:mpeg21:a00052:ocr,,,0,,
MAIL-OVERZIGT.,1871/11/29,KB C 47,http://resolver.kb.nl/resolve?urn=ddd:010486017:mpeg21:a0023:ocr,,,0,,
NEDERLAND.,1863/08/05,KB C 47,http://resolver.kb.nl/resolve?urn=ddd:010484097:mpeg21:a0042:ocr,,,0,,
Pers-Overzicht Belastinghervorming en Kiesrecht.,1894/05/21,KB c226,http://resolver.kb.nl/resolve?urn=ddd:010091542:mpeg21:a0157:ocr,,,0,,
Onze Nieuwtjes.,1905/04/14,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000042089:mpeg21:a00005:ocr,,,0,,
Spoorwegaanleg op Sumatra’s Westkust.,1884/11/10,Koninklijke Bibliotheek C 76,http://resolver.kb.nl/resolve?urn=ddd:010984711:mpeg21:a0004:ocr,,,0,,
BINNENLAND. Voor zieke en behoeftige Inlanders te Semarang.,1903/02/02,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB23:001462054:mpeg21:a00009:ocr,,,0,,
Advertentie,1882/04/05,KB C 47,http://resolver.kb.nl/resolve?urn=ddd:010488536:mpeg21:a0020:ocr,,,0,,
Advertentie,1879/01/16,KB C 47,http://resolver.kb.nl/resolve?urn=ddd:010487965:mpeg21:a0014:ocr,,,0,,
Advertentie,1873/03/21,KB c226,http://resolver.kb.nl/resolve?urn=ddd:010060656:mpeg21:a0036:ocr,,,0,,
Gemengde Indische Berichten.,1870/06/14,Koninklijke Bibliotheek C 76,http://resolver.kb.nl/resolve?urn=ddd:010996300:mpeg21:a0015:ocr,,,0,,
Allerlei.,1873/05/21,KB C 21,http://resolver.kb.nl/resolve?urn=ddd:010098601:mpeg21:a0010:ocr,,,0,,
Advertentie,1883/10/30,Het Utrechts Archief,http://resolver.kb.nl/resolve?urn=MMUTRA04:253131122:mpeg21:a00030:ocr,,,0,,
LETTEREN.,1896/07/18,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:003624143:mpeg21:a00044:ocr,,,0,,
Advertentie,1879/02/25,KB C 47,http://resolver.kb.nl/resolve?urn=ddd:010488063:mpeg21:a0009:ocr,,,0,,
TELEGBAMMEN VAN DE SUMATRA-BODE.,1912/04/11,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000489084:mpeg21:a00004:ocr,,,0,,
GEMENGD NIEUWS.,1926/04/08,Westfries Archief,http://resolver.kb.nl/resolve?urn=MMWFA01:000173006:mpeg21:a00008:ocr,,,0,,
INTERIEUR,1889/06/11,Centre Céramique,http://resolver.kb.nl/resolve?urn=MMCC01:048270059:mpeg21:a00004:ocr,,,0,,
"SEMARANG, 27 FEBRUARI.",1903/02/27,KB C 76,http://resolver.kb.nl/resolve?urn=ddd:010299950:mpeg21:a0020:ocr,,,0,,
Een Rede van den Gouverneur Generaal.,1914/07/02,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000555145:mpeg21:a00042:ocr,,,0,,
Telegrafische Bericten.,1860/01/06,KB C21,http://resolver.kb.nl/resolve?urn=ddd:010240273:mpeg21:a0007:ocr,,,0,,
Twee moordenaars gevat.,1937/07/13,Koninklijke Bibliotheek C 64,http://resolver.kb.nl/resolve?urn=ddd:011110341:mpeg21:a0156:ocr,,,0,,
TWEE MOORDENAARS GEVAT.,1937/07/14,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000470012:mpeg21:a00010:ocr,,,0,,
Prae-Historische Vondsten.,1933/02/22,KB C55,http://resolver.kb.nl/resolve?urn=ddd:010229729:mpeg21:a0033:ocr,,,0,,
KUNST EN WETENSCHAP,1933/02/23,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000409045:mpeg21:a00024:ocr,,,0,,
PRAEHISTORISCHE VONDSTEN.,1933/02/21,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000459113:mpeg21:a00003:ocr,,,0,,
Het deskundig oordeel.,1936/03/20,KB C 248,http://resolver.kb.nl/resolve?urn=ddd:010285104:mpeg21:a0086:ocr,,,0,,
Argwaan,1935/11/25,Koninklijke Bibliotheek 1634 C1,http://resolver.kb.nl/resolve?urn=ddd:010971395:mpeg21:a0199:ocr,,,0,,
Argwaan.,1935/11/22,Koninklijke Bibliotheek C 96,http://resolver.kb.nl/resolve?urn=ddd:011074324:mpeg21:a0037:ocr,,,0,,
VROUW IN PUT GEGOOID. Afschuwelijk Drama.,1935/11/22,KB C55,http://resolver.kb.nl/resolve?urn=ddd:010230689:mpeg21:a0273:ocr,,,0,,
AFSCHUWELIJK DRAMA,1935/11/22,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000124046:mpeg21:a00055:ocr,,,0,,
Receptie in deEmbong Sawahclub,1938/09/10,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000480060:mpeg21:a00041:ocr,,,0,,
Plechtigheid te Soerabaia. Britsche gemeente huldigt Koningin Wilhelmina. In tegenwoordigheid van gouverneur Vander Plas.,1938/09/08,Universitaire Bibliotheken Leiden,http://resolver.kb.nl/resolve?urn=MMKB23:003480012:mpeg21:a00100:ocr,,,0,,
Uit onze Koloniën OOST-INDIë JAPAN EN INDIË Terugloopende handel,1938/10/11,Regionaal Archief Nijmegen,http://resolver.kb.nl/resolve?urn=MMRANM02:000035618:mpeg21:a0036:ocr,,,0,,
Crisis-Personeel en Hun Positie,1938/04/06,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000417080:mpeg21:a00042:ocr,,,0,,
DE KINA-RESTRICTIE.,1935/11/20,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000458068:mpeg21:a00012:ocr,,,0,,
Gemengd Nieuws.,1920/03/09,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000801102:mpeg21:a00019:ocr,,,0,,
Nederiandsch-lndië.,1925/12/29,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:002122143:mpeg21:a00002:ocr,,,0,,
NEDERL-INDIE,1934/06/22,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000111066:mpeg21:a00022:ocr,,,0,,
MAILBERIGTEN.,1859/04/29,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000138007:mpeg21:a00007:ocr,,,0,,
"BINNENLANDSCHE BERIGTEN. 's Gravenhage , den 28sten April 1859.",1859/04/29,Koninklijke Bibliotheek T 948,http://resolver.kb.nl/resolve?urn=ddd:010789262:mpeg21:a0008:ocr,,,0,,
GEMEENTELIJKE SUBSIDIES.,1940/03/08,Koninklijke Bibliotheek C 64,http://resolver.kb.nl/resolve?urn=ddd:011121405:mpeg21:a0298:ocr,,,0,,
Op tournee.,1931/07/14,KB C 248,http://resolver.kb.nl/resolve?urn=ddd:010279412:mpeg21:a0099:ocr,,,0,,
Majapahit.,1925/08/27,KB C 21,http://resolver.kb.nl/resolve?urn=ddd:010660149:mpeg21:a0201:ocr,,,0,,
Nederlandsch – Indië Modjopahit.,1924/04/16,KB C 248,http://resolver.kb.nl/resolve?urn=ddd:010277270:mpeg21:a0085:ocr,,,0,,
"In den slag bij Ganter, die aanvan-",1933/06/26,Koninklijke Bibliotheek C 64,http://resolver.kb.nl/resolve?urn=ddd:011109717:mpeg21:a0141:ocr,,,0,,
STEMMEN UIT INDONESIË,1947/03/29,Historisch Centrum Overijssel,http://resolver.kb.nl/resolve?urn=MMKB23:001245075:mpeg21:a00061:ocr,,,0,,
STEMMEN UIT INDONESIE,1947/03/29,Groninger archieven,http://resolver.kb.nl/resolve?urn=MMRHCG04:235371073:mpeg21:a00062:ocr,,,0,,
Korte berichten.,1932/05/17,KB C 248,http://resolver.kb.nl/resolve?urn=ddd:010283996:mpeg21:a0102:ocr,,,0,,
OFFICIEEL. (Voor een groot deel reeds onder de telegrammen vermeld).,1912/03/16,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB08:000127413:mpeg21:a0016:ocr,,,0,,
Civiel Departement.,1912/03/15,KB C55,http://resolver.kb.nl/resolve?urn=ddd:010135623:mpeg21:a0050:ocr,,,0,,
WETENSCHAPPEN.,1914/07/29,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000716074:mpeg21:a00020:ocr,,,0,,
"Trouw , Geboorte- en Doodberichten.",1882/02/09,KB c226,http://resolver.kb.nl/resolve?urn=ddd:010064015:mpeg21:a0136:ocr,,,0,,
Verzoek om subsidie.,1938/08/02,Koninklijke Bibliotheek C 64,http://resolver.kb.nl/resolve?urn=ddd:011121063:mpeg21:a0192:ocr,,,0,,
Monumenten.,1914/07/08,Koninklijke Bibliotheek C 96,http://resolver.kb.nl/resolve?urn=ddd:011036741:mpeg21:a0115:ocr,,,0,,
BENOEMiNGEN enz.,1912/04/15,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB23:001493032:mpeg21:a00091:ocr,,,0,,
De Wadoek van Majapahit.,1925/02/23,KB C 248,http://resolver.kb.nl/resolve?urn=ddd:010277722:mpeg21:a0189:ocr,,,0,,
De Wadoek van Majapahlt.,1925/02/24,Koninklijke Bibliotheek C 96,http://resolver.kb.nl/resolve?urn=ddd:011040887:mpeg21:a0109:ocr,,,0,,
Burgemeester prijst goedgeefsheid,1953/02/09,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000371034:mpeg21:a00018:ocr,,,0,,
Door den Gouv.-Gen. en verdere autoriteiten zijn de volgende beschikkingen genomen.,1901/06/24,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB23:001457139:mpeg21:a00038:ocr,,,0,,
UIT DE INDISCHE BLADEN.,1930/11/15,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB04:000146687:mpeg21:a0216:ocr,,,0,,
Indische reis delegatie R.K. Staatspartij. Bezoek aan missiestaties te Pohsarang.,1938/06/16,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB04:000193086:mpeg21:a0115:ocr,,,0,,
Officieele Berichten. Civiel Departement,1901/05/20,KB C 55,http://resolver.kb.nl/resolve?urn=ddd:010132929:mpeg21:a0040:ocr,,,0,,
Officieele berichten. Civiel Departement.,1901/05/23,Koninklijke Bibliotheek C 64,http://resolver.kb.nl/resolve?urn=ddd:011137821:mpeg21:a0018:ocr,,,0,,
OFFICIEELE BERICHTEN.,1901/05/22,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB08:000126484:mpeg21:a0006:ocr,,,0,,
NEDERLANDSCH-INDIË,1936/10/19,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000418092:mpeg21:a00032:ocr,,,0,,
Financiën en Economie,1948/11/11,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000084114:mpeg21:a00052:ocr,,,0,,
TELEGRAMMEN.,1914/01/07,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000047001:mpeg21:a00003:ocr,,,0,,
TELEGRAMMEN. De Effectenmarkt,1910/04/22,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB08:000123106:mpeg21:a0006:ocr,,,0,,
Gouvernementsdienst CIVIEL DEPARTEMENT.,1910/04/28,Universitaire Bibliotheken Leiden,http://resolver.kb.nl/resolve?urn=MMKB23:001657147:mpeg21:a00088:ocr,,,0,,
OOST-INDIE.,1913/07/15,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB04:000134560:mpeg21:a0044:ocr,,,0,,
Onze Koloniën. OOST-INDIË.,1913/07/31,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB08:000138215:mpeg21:a0006:ocr,,,0,,
De Decoraties.,1906/09/07,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000020058:mpeg21:a00002:ocr,,,0,,
Nederl.-Indië.,1925/02/24,Universitaire Bibliotheken Leiden,http://resolver.kb.nl/resolve?urn=MMKB23:001699129:mpeg21:a00007:ocr,,,0,,
NED. OOST-INDIË.,1901/06/24,KB c226,http://resolver.kb.nl/resolve?urn=ddd:010128225:mpeg21:a0169:ocr,,,0,,
Civiel Departement.,1901/05/28,KB C 76,http://resolver.kb.nl/resolve?urn=ddd:010298527:mpeg21:a0151:ocr,,,0,,
MUTATIËN.,1912/10/30,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:002789073:mpeg21:a00031:ocr,,,0,,
BINNENLAND,1943/02/08,KB NMB C 62,http://resolver.kb.nl/resolve?urn=ddd:110528676:mpeg21:a0050:ocr,,,0,,
Natuurhistorische Vereeniging te Kedirt.,1938/07/26,Koninklijke Bibliotheek C 64,http://resolver.kb.nl/resolve?urn=ddd:011121057:mpeg21:a0217:ocr,,,0,,
Aardrijkskundig Genootschap.,1902/12/29,KB C 226,http://resolver.kb.nl/resolve?urn=ddd:010129723:mpeg21:a0117:ocr,,,0,,
OOST- EN WEST-INDIE.,1921/01/29,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000151023:mpeg21:a00037:ocr,,,0,,
